00,02,00,02,00,00,02,00,00,00,00,24,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,04,03,06,05,04,01,01,01,0C,03,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,04,03,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,0E,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,06,04,03,00,00,04,03,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,02
00,02,00,02,00,00,4F,00,00,00,00,02,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,02,00,00,0E,03,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,06,05,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,04,06,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,02
00,02,00,02,00,00,00,00,00,00,00,02,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,02,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,06,05,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,55,00,00,00,00,00,04,03,00,00,00,00,00,00,00,04,01,01,0B,01,01,01,01,44,00,00,00,00,00,00,04,03,00,00,04,03,00,06,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,02
00,06,05,06,05,00,00,00,00,00,00,06,05,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,50,00,00,00,00,00,00,06,01,01,01,01,01,01,01,01,05,02,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,02,00,00,00,02,00,00,00,00,04,03,00,00,00,00,00,00,04,03,00,00,00,06,05,00,00,00,00,00,00,00,00,00,04,03,00,00,04,03,00,00,04,06,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,04,01,01,01,01,0B,01,01,01,01,01,01,01,6A,00,00,00,02
00,00,06,01,0B,0C,01,01,0C,01,01,01,0B,01,01,01,0B,01,01,05,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,0C,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,06,0C,01,54,00,00,00,00,00,00,00,02,00,00,04,0D,00,00,00,04,03,00,00,00,00,00,00,04,03,00,00,00,00,01,06,01,01,01,01,01,01,05,00,04,03,00,00,04,03,00,00,04,03,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03
00,00,00,00,04,03,00,04,03,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,06,05,04,03,0E,05,00,04,03,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,06,04,03,00,00,04,03,00,00,04,03,00,00,00,06,01,01,69,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,04,01,01,01,01,01,01,01,03,00
00,00,00,04,03,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,51,01,0B,01,0C,01,01,01,01,01,01,0C,01,01,0B,01,01,01,01,01,01,01,0B,01,01,01,0C,01,01,01,01,01,01,01,0B,0B,01,0B,0B,01,0B,01,01,01,01,01,01,01,0B,01,01,01,01,01,01,01,01,01,05,00,00,00,00,04,06,05,00,04,03,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,06,05,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00
00,00,04,03,00,00,00,0E,05,00,00,04,00,00,00,00,00,00,00,04,01,0B,0C,01,01,01,0B,01,0C,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0C,01,01,01,01,03,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,02,00,00,00,00,06,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,05,00,00,04,03,00,06,0C,15,01,01,01,0B,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,05,00,04,03,00,00,00,06,05,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00
00,04,03,00,00,00,00,02,06,01,0B,01,01,0C,01,05,00,00,04,03,00,04,03,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,01,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,04,01,03,00,00,04,03,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,04,03,00,00,00,00,00,06,05,00,04,03,00,00,00,00,00,00,00,00,00,00,00
04,03,00,00,00,00,00,02,00,00,00,00,00,06,05,06,05,04,03,00,04,03,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,3C,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,01,01,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0E,03,00,00,00,04,03,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,06,04,03,00,00,00,00,00,00,00,00,00,00,00,00
02,00,00,00,00,00,00,06,05,00,00,00,00,00,0D,00,0E,03,00,00,02,00,00,00,00,00,02,00,00,00,4C,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,04,01,01,01,01,01,01,01,01,01,01,01,05,02,00,00,00,00,02,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,06,05,00,00,00,00,00,04,06,00,00,00,00,00,00,00,00,00,00,00,00,00
02,00,00,00,00,00,00,00,02,00,42,43,44,03,02,00,02,00,00,00,02,00,00,00,00,00,06,05,00,00,02,00,00,00,04,01,01,4D,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,07,00,00,00,00,02,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,06,05,00,00,00,04,03,00,06,01,01,01,01,01,01,01,01,01,05,00,00
02,00,00,00,00,00,00,00,00,62,00,00,00,00,02,00,4A,00,00,00,06,0C,01,4B,00,00,00,06,05,04,03,00,00,04,03,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,02,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,06,05,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00
02,00,00,00,00,00,00,00,02,00,00,00,00,00,06,05,00,00,00,00,04,03,00,00,00,00,00,04,0B,03,00,04,01,0B,01,01,01,01,01,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,56,01,0B,0C,01,0B,05,00,00,00,00,00,00,00,00,00,42,43,44,0B,05,00,00,00,00,02,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,06,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05
02,00,00,00,00,00,00,00,02,00,00,00,00,00,00,06,01,01,01,01,0B,0C,01,01,01,29,01,0B,01,01,0C,0B,05,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,02,00,00,00,00,00,00,04,01,01,01,01,01,01,01,01,01,01,01,01,03,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,05,00,00,00,02,00,00,00,00,00,00,00,06,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,04,06,00,00,04,01,01,01,01,01,01,01,01,01,01,05,00,00,02
02,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,06,05,06,01,0B,01,4E,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,0B,01,00,00,00,00,00,00,02,00,00,00,00,00,04,03,00,00,00,00,00,00,00,5F,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,62,00,00,00,00,00,00,0E,00,00,00,07,00,00,02,01,01,01,01,05,05,00,00,04,01,68,00,00,00,04,03,00,00,00,00,00,00,00,00,04,03,00,06,04,03,00,00,00,00,00,00,00,00,00,00,06,05,00,02
02,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,02,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,02,06,01,01,01,44,00,00,00,00,00,00,00,0C,04,0B,05,00,00,00,00,04,03,00,00,00,00,00,00,00,00,04,03,00,00,04,06,00,00,00,00,00,00,00,00,00,00,00,00,06,05,02
02,00,00,00,00,00,00,00,02,04,01,01,01,01,01,01,01,01,05,00,00,02,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0E,05,00,00,00,00,00,00,00,00,02,00,00,00,04,03,00,00,00,00,00,00,00,00,01,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,0E,00,00,00,06,05,00,04,03,00,00,00,00,00,00,00,00,04,03,00,00,04,03,00,06,05,00,00,00,00,00,00,00,00,00,00,00,06,07
02,00,00,00,00,00,00,00,0E,03,00,00,00,00,00,00,00,00,06,05,00,06,05,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,06,01,01,01,01,01,01,01,01,0B,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,06,04,03,00,00,00,00,00,00,00,00,04,03,00,00,04,03,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,02
02,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,06,0C,01,0B,01,49,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,06,00,00,00,00,00,00,00,00,04,03,00,00,04,03,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,02
02,00,00,00,00,00,00,00,04,0B,01,01,48,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,24,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,04,0D,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,44,00,00,00,00,00,04,0D,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,04,03,00,06,01,01,01,01,01,01,01,03,00,00,00,02,00,00,00,00,00,02,00,00,00,04,01,01,67,00,00,00,00,00,02
02,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,0E,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,04,03,02,04,01,01,05,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,04,03,02,00,00,00,00,00,00,00,00,00,04,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,04,03,00,00,04,01,01,01,01,01,01,01,01,01,01,01,15,01,01,01,01,01,15,01,01,01,0B,01,05,00,00,00,00,00,00,02
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,02,06,01,01,01,01,44,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,04,03,00,0E,03,00,00,06,05,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,04,03,00,02,00,00,00,00,00,00,00,00,00,06,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,04,00,00,04,03,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,02,00,00,00,00,00,06,05,00,00,00,00,04,03
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,04,03,00,00,02,00,00,00,00,06,05,00,00,00,00,00,00,00,00,06,05,00,00,00,04,03,00,00,02,00,00,00,00,00,00,00,00,00,04,0B,01,01,01,01,27,01,01,01,01,01,0B,01,01,0B,01,01,01,03,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,06,05,00,00,00,00,00,06,05,00,00,04,03,00
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,02,0B,01,01,01,03,00,00,00,02,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,01,01,01,01,01,0B,01,01,01,01,01,01,15,01,01,03,00,00
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,01,01,01,01,01,01,01,01,01,0B,01,01,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,06,05,01,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0E,05,00,00,00,00
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,06,05,00,00,00
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,47,02,0B,01,01,05,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,5C,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,3C,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,06,05,00,00
02,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,5F,00,00,00,62,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,01,01,01,01,01,01,03,00,00,00,06,05,00
02,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0B,0C,01,01,01,01,01,01,01,01,01,01,01,0B,01,01,0C,01,01,01,1B,01,01,01,01,0B,01,01,49,4A,4B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,02,00
0E,01,01,01,01,01,01,01,0B,44,00,00,02,01,01,01,01,01,01,01,01,01,01,01,03,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,1B,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,00,04,01,01,0B,01,01,01,01,01,01,0B,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,0C,03,00,00,00,00,00,00,00,00,04,01,01,01,01,01,29,01,01,01,01,01,01,01,01,01,01,0B,0C,01,00,00,00,00,00,00,00,00,00,00,02,00
02,00,00,00,00,1B,1A,00,00,00,00,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,46,02,0B,0C,01,01,05,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,06,0C,01,01,65,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,02,00
02,00,00,00,00,00,1B,00,00,00,00,00,00,00,00,00,00,00,00,1A,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,03,00,00,06,01,01,0C,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,01,00,00,00,00,00,00,00,1B,1A,00,00,00,00,00,00,00,00,00,00,00,00,00,06,05,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,04,03,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,00,00,00,00,00,00,00,00,00,00,00,00,02,00
